"pref","year","emp.rate","cap.rate","age","age.hus","emp.rate.hus","urate","nuc.rate","numhh","hh.type"
"宮城県",2005,0.349938604535493,0.206753568811845,32.4838584329391,34.3044282450223,0.954800503598241,0.0686999733499455,0.742398541443094,64337,"nuc"
"秋田県",2005,0.481089330853246,0.409579140712346,32.6631850050079,34.4672103782134,0.973434444603424,0.0613171400239964,0.60523049389487,20967,"nuc"
"山形県",2005,0.52610677377138,0.313338659449236,32.2829550069949,34.1433728958888,0.978970170134031,0.0480849382900368,0.52709324452902,22159,"nuc"
"福島県",2005,0.436705173279759,0.219781383161739,32.1917629331994,34.1104972375691,0.962290306378704,0.0604496284101162,0.652436067163886,49775,"nuc"
"茨城県",2005,0.344133333333333,0.240867530035887,32.6257575757576,34.6525454545455,0.967454545454545,0.0586159033599237,0.739863865048831,82500,"nuc"
"栃木県",2005,0.387484075877354,0.245861468089741,32.4965708601644,34.4691551925728,0.96670331396262,0.0539588319057846,0.739508052859798,57303,"nuc"
"群馬県",2005,0.401337527004702,0.345261312196955,32.5798068369551,34.5073071546575,0.97440907357987,0.0565812159541026,0.80283630056624,62952,"nuc"
"埼玉県",2005,0.291376401380958,0.183720271949091,33.0316544813402,35.0965849613504,0.972762613968038,0.0568782766608355,0.878492708047834,243599,"nuc"
"千葉県",2005,0.280557277369462,0.212548266149341,33.1570589450692,35.2453486427187,0.966655843836398,0.0560804388809266,0.870944107628698,203274,"nuc"
"東京都",2005,0.316141837397801,0.279053605618044,33.9040824345496,36.1235158103663,0.937854203083991,0.0564724147919035,0.939178528087735,397018,"nuc"
"神奈川県",2005,0.26497137654883,0.165440327732609,33.4783125279677,35.5871433641428,0.975123057694385,0.0546454121916338,0.923571326777825,324035,"nuc"
"新潟県",2005,0.490114808328469,0.501967983065423,32.6622883829539,34.5137186223001,0.980093403385873,0.0481310958987096,0.613048301859783,51390,"nuc"
"富山県",2005,0.525586995785671,0.530039294085206,32.4684677904877,34.2900361228176,0.980282962071041,0.0439923195363937,0.652812576762466,26576,"nuc"
"石川県",2005,0.510953915950334,0.605225594240675,32.5160577841452,34.3259909264565,0.973704632282713,0.0470815149563669,0.747606828070958,33504,"nuc"
"福井県",2005,0.519907763259032,0.545674398153237,32.4716884447861,34.4294132718422,0.970894183961056,0.0424350701416384,0.626726186652964,19515,"nuc"
"山梨県",2005,0.408806995627733,0.445996890375072,32.9039272329794,34.9873906933167,0.968066833229232,0.0534597091764545,0.780285722988821,25616,"nuc"
"長野県",2005,0.385544340302812,0.492373936929283,32.9294913810054,34.9323425312971,0.974896768696336,0.0460465239648816,0.727277060765317,61028,"nuc"
"岐阜県",2005,0.371647310035936,0.390976608237114,32.4359147961044,34.4470947693696,0.977136607468361,0.0482134240461953,0.71046399763191,57603,"nuc"
"静岡県",2005,0.370409520858773,0.230461065720891,32.5175964570158,34.5915817674826,0.980854398658623,0.045543465440245,0.749259193510945,109738,"nuc"
"愛知県",2005,0.333107461889034,0.340059714025798,32.5972686334261,34.6778156811573,0.976314475003775,0.0459029951235353,0.850565816514728,258259,"nuc"
"三重県",2005,0.385488205434458,0.384702166064982,32.4434159450582,34.4584160328808,0.971756274919642,0.0472157076573074,0.802947605951625,56933,"nuc"
"滋賀県",2005,0.340017777006959,0.288095663037658,32.5491360808203,34.5322479242093,0.970884731285364,0.0472364764111647,0.781893073871919,46127,"nuc"
"京都府",2005,0.350180548580721,0.357926324503311,33.0205179711601,35.0076882607552,0.959442332065906,0.0603122303523321,0.883361323235844,83634,"nuc"
"大阪府",2005,0.282304778789588,0.255103660268297,32.9097268111854,34.8507051333709,0.953369328713031,0.0860931085991184,0.926263208338683,310225,"nuc"
"兵庫県",2005,0.288326323058572,0.244426865632772,32.9551237784335,34.9004750245883,0.964692280327286,0.0653006596418084,0.884710979047196,191148,"nuc"
"奈良県",2005,0.278678404024237,0.308773887951217,33.0206928089631,35.0584200297245,0.964833657253916,0.0662286349154962,0.846199984521322,43735,"nuc"
"和歌山県",2005,0.343913557318926,0.445970378919023,32.4300185716698,34.3123417187236,0.968765828127638,0.0634458946313507,0.835025094456663,29615,"nuc"
"鳥取県",2005,0.512683101107538,0.532072032433452,32.3862093604859,34.3015362629511,0.965559128260093,0.0552432714142129,0.660920897284534,13995,"nuc"
"島根県",2005,0.535401799565622,0.471070834897314,32.409866583928,34.2323921811976,0.977164132795532,0.044425163813421,0.648230088495575,16115,"nuc"
"岡山県",2005,0.401486477186704,0.356265564065216,32.305639666919,34.1497144036887,0.968962906888721,0.0527523960817613,0.809346106717166,58124,"nuc"
"広島県",2005,0.380390395722149,0.361461755720791,32.4884646314844,34.3783538209276,0.974391377455639,0.0495345453210879,0.888448655018511,95749,"nuc"
"山口県",2005,0.385130947735671,0.343326638178558,32.3119333440448,34.1430210939473,0.977873160878647,0.050517997359645,0.872526636225266,43567,"nuc"
"徳島県",2005,0.453894918835847,0.408057064527593,32.2968014599942,34.2550667563154,0.954807415233887,0.0729857138251785,0.777201298943675,20822,"nuc"
"香川県",2005,0.422277531758089,0.371884785116552,32.2745902964088,34.1862171509843,0.968387367876653,0.0606385992313228,0.834826488207674,30937,"nuc"
"愛媛県",2005,0.369783555645835,0.350795488195547,32.3489290631277,34.1581239984653,0.960277157108358,0.0637371746940585,0.87790524876657,44307,"nuc"
"高知県",2005,0.539676020990189,0.6015462697557,32.6235455167693,34.5249828884326,0.949121606205795,0.0791508383221623,0.866787960289523,21915,"nuc"
"福岡県",2005,0.365584863103816,0.337925670796067,32.7316270910344,34.5712048117286,0.959576467639872,0.0740071438159554,0.869032581235299,159610,"nuc"
"佐賀県",2005,0.460116267988183,0.391750260485832,32.375488420852,34.2541217954827,0.973124940436481,0.0572534297057835,0.661664091811962,20986,"nuc"
"長崎県",2005,0.44143530899013,0.390326496709475,32.7557008800506,34.5673408858852,0.973792969319784,0.0648146747092363,0.799246104224148,41134,"nuc"
"熊本県",2005,0.473440688582224,0.442971038073544,32.5054250095973,34.2737558846706,0.969490635039298,0.0592754705931745,0.766359047412592,49493,"nuc"
"大分県",2005,0.402612962117754,0.328473302229134,32.5120378822456,34.3288452761296,0.973100182565039,0.0610915839957953,0.837538226299694,35056,"nuc"
"宮崎県",2005,0.495037568689021,0.441549680362363,32.4797016933946,34.2193562857463,0.968346977683077,0.0613310962158637,0.877679076748936,35668,"nuc"
"鹿児島県",2005,0.412492172824045,0.321401722619585,32.6400890558686,34.6331489598553,0.967699853892716,0.0687152206387155,0.935179010036274,57492,"nuc"
"沖縄県",2005,0.461632837167343,0.272539091434892,32.8703653585927,34.8904826341903,0.913053676138927,0.118537577317885,0.899493654451621,55425,"nuc"
"北海道",2010,0.36681131928384,0.272432146298494,33.3653756204038,35.1104643608866,0.958825975105891,0.0711963473564525,0.923047402032801,153932,"nuc"
"青森県",2010,0.532223552025532,0.539291978136121,33.3894026765314,35.1799223878432,0.963696369636964,0.0897778182584094,0.695339688303828,27573,"nuc"
"岩手県",2010,0.519977426636569,0.430675233683651,33.1486079759217,34.9443190368698,0.954552294958615,0.070700335035005,0.659438807155085,26580,"nuc"
"宮城県",2010,0.393256086029777,0.24037500760268,33.3270670064266,35.0586406397743,0.931791592544513,0.0778561741967268,0.778561090037932,62397,"nuc"
"秋田県",2010,0.556975228161669,0.499896601640587,33.4727509778357,35.1363754889179,0.95509778357236,0.0697726877720295,0.643672373279624,19175,"nuc"
"山形県",2010,0.575916725810267,0.37728795365795,33.1911521173409,34.911521173409,0.957653181925716,0.0579025514008735,0.575070744449282,21135,"nuc"
"福島県",2010,0.457084513536658,0.27074773619762,32.9305491513515,34.7719956963749,0.920119447555058,0.0714686070801772,0.683572232645403,45543,"nuc"
"茨城県",2010,0.400581679599845,0.291099654026185,33.4626609334453,35.3253519537665,0.954368238288057,0.0668239722080402,0.77961082496897,79769,"nuc"
"栃木県",2010,0.426626844058286,0.293542651118468,33.4401303285365,35.2746854918997,0.951036292877183,0.0628482096187138,0.776229082069944,55245,"nuc"
"群馬県",2010,0.461168175192379,0.405201807945444,33.5678497576189,35.3837587714838,0.95752398386386,0.0632902917821298,0.83324623967234,58998,"nuc"
"埼玉県",2010,0.349983132326895,0.218501484704095,33.9077970818926,35.8424981023868,0.9539386016699,0.0629607255632978,0.902379810802378,237140,"nuc"
"千葉県",2010,0.327865976229027,0.2416985223728,34.0307087679899,35.9405825943545,0.938752901191556,0.0614362886768804,0.895805828730522,199487,"nuc"
"東京都",2010,0.367786084505697,0.292081915973345,34.7730193230946,36.8301645687534,0.880908591492106,0.0586989473460088,0.952657255458774,418670,"nuc"
"神奈川県",2010,0.310097173365267,0.202679577792345,34.3736372028042,36.3249943866477,0.917112616321134,0.0575558059987741,0.941761088301115,320664,"nuc"
"新潟県",2010,0.547350061442106,0.559268657806338,33.5394220478059,35.2193681373132,0.962361755262219,0.0550506119959546,0.663179063867822,50454,"nuc"
"富山県",2010,0.580906085942057,0.594273783517312,33.6622593816838,35.399766673148,0.969473070192495,0.0521327589766365,0.698948112310076,25715,"nuc"
"石川県",2010,0.578936189580362,0.64244741873805,33.5982947477016,35.2577297690931,0.975816973632309,0.0537131809393836,0.789427038421002,32957,"nuc"
"福井県",2010,0.578877076766921,0.603549586281329,33.356910091351,35.1919440141033,0.962978791602116,0.0523609053022896,0.659933016040895,18719,"nuc"
"山梨県",2010,0.458888457724313,0.512606879129421,33.7464321131376,35.6804208166257,0.938645280903721,0.0618127422869855,0.810972411622784,23193,"nuc"
"長野県",2010,0.441386021617489,0.550009196247931,33.9227226914121,35.7914885482918,0.975428352969798,0.0544639274519167,0.762693668738652,57546,"nuc"
"岐阜県",2010,0.42084427969914,0.433355659745479,33.4064130708605,35.2686148198798,0.971281534530536,0.055696941266857,0.755255969449465,55574,"nuc"
"静岡県",2010,0.411547196726542,0.262746672431364,33.4610432269084,35.3917074910374,0.976528333051786,0.058122355118584,0.783410409299111,106554,"nuc"
"愛知県",2010,0.374935870528427,0.362309702916721,33.5084417704398,35.4445688167529,0.963761018609207,0.0509251621754265,0.878186640089289,257292,"nuc"
"三重県",2010,0.43371978562835,0.425462204540136,33.3576871194721,35.2016296620365,0.964927631339094,0.0508709833395541,0.838128122469558,54858,"nuc"
"滋賀県",2010,0.386899953229304,0.321480765896312,33.5495981972023,35.3679153025214,0.958246524086908,0.0507185718191324,0.828206708337001,47038,"nuc"
"京都府",2010,0.408813550896641,0.39489196047219,34.0599748965414,35.9300582847627,0.952129444368499,0.0621269643977898,0.908359203025343,80467,"nuc"
"大阪府",2010,0.334339807974323,0.304277255789498,33.8359688442489,35.6659541794638,0.919257214797598,0.0797386541644696,0.940936028404339,289128,"nuc"
"兵庫県",2010,0.336825003442104,0.278341173068921,33.8416907613934,35.6444169076139,0.948423516453256,0.0654247040619362,0.906560487293425,181575,"nuc"
"奈良県",2010,0.328076563499483,0.349021610175855,33.9225754071741,35.8012350538798,0.930645081926881,0.0741488035834294,0.878281726052853,40646,"nuc"
"和歌山県",2010,0.393170731707317,0.516259892265745,33.255722326454,35.0326454033771,0.958461538461538,0.0674404754519399,0.864642138732075,26650,"nuc"
"鳥取県",2010,0.58285841166457,0.581167491749175,33.2870994004885,35.030493671823,0.967137887647102,0.059032348915044,0.699363321082872,13511,"nuc"
"島根県",2010,0.61086887835703,0.587274741937365,33.2691943127962,34.9045813586098,0.96347551342812,0.0455746349118384,0.689422322906683,15825,"nuc"
"岡山県",2010,0.44414516586334,0.397788159793346,33.2295328891409,34.9885525942728,0.959721434647009,0.0724144824842898,0.842029872125815,56432,"nuc"
"広島県",2010,0.412624548930899,0.39333225724009,33.3240695858243,35.0308073463672,0.957095922873916,0.0535515121624716,0.905963638492842,92835,"nuc"
"山口県",2010,0.422200150197437,0.376257368251268,33.1327793793454,34.8439400179268,0.958477676300298,0.0593449370577576,0.896064427898496,41279,"nuc"
"徳島県",2010,0.492749054224464,0.451329208204423,33.2347625052543,35.0669398907104,0.92833123160992,0.0762735094596717,0.800100895447093,19032,"nuc"
"香川県",2010,0.476292433608454,0.416781796017879,33.2715405601409,35.0146424008012,0.95417342956798,0.0625743738406803,0.858595742157386,28957,"nuc"
"愛媛県",2010,0.419704289269507,0.383179082736195,33.0557263455814,34.756429024545,0.966525154930952,0.072600214911438,0.894148959378681,40986,"nuc"
"高知県",2010,0.563649330141103,0.654558425730507,33.5686923743059,35.2777240079466,0.900157913504152,0.0769985650904653,0.882054277498203,19631,"nuc"
"福岡県",2010,0.405668997668998,0.354140731073442,33.4747163947164,35.1695415695416,0.948220668220668,0.0784756285299575,0.893080189857607,160875,"nuc"
"佐賀県",2010,0.520142294010191,0.439209993841823,33.0729737525238,34.7386789731757,0.972839150081723,0.0632592992703403,0.706613675736268,20802,"nuc"
"長崎県",2010,0.496019965847892,0.440678925035361,33.3859188230658,35.0022330224616,0.971180874819388,0.066411006211287,0.828833340591386,38065,"nuc"
"熊本県",2010,0.509548873696735,0.475731123621566,33.1133966563817,34.7347893601145,0.945651077903483,0.0667774870544858,0.80183370524886,49587,"nuc"
"大分県",2010,0.453906910320305,0.34803415912742,33.2530966745359,34.8721109848154,0.968115181720148,0.0707790114099251,0.863234961129142,34311,"nuc"
"宮崎県",2010,0.544238326398521,0.462383048521265,32.9354773462783,34.5135806749884,0.961598474341193,0.0701550170490747,0.892925331544455,34608,"nuc"
"鹿児島県",2010,0.471457304808923,0.354665733444718,33.1292740903273,34.9066556957396,0.967014079356372,0.0684665286338225,0.944445403837187,54690,"nuc"
"沖縄県",2010,0.513682707620216,0.318345118908342,33.5698046896451,35.3702476615841,0.901539419011184,0.110207947938435,0.90827625191195,54631,"nuc"
"北海道",1990,0.528608127043438,0.187579122104445,31.9621672115834,34.8674684726763,0.991522652965904,0.0362266647593162,0.824096510800285,42820,"3ge"
"青森県",1990,0.56095736724009,0.363190505984217,31.1357856802883,34.097470592235,0.982321343577888,0.0448693046967294,0.564962780602211,29414,"3ge"
"岩手県",1990,0.68277571251549,0.261866512444844,31.4630318050392,34.3218314110507,0.991103485527277,0.0262788642867505,0.496609954693787,31473,"3ge"
"宮城県",1990,0.640149313782467,0.132799058226931,31.289418391524,34.0788814877733,0.991483749832357,0.0273028860931223,0.579067535202736,44738,"3ge"
"秋田県",1990,0.693508218495766,0.268256293767389,31.2595052299519,34.0801925950523,0.992694670430018,0.0271717277254839,0.414471142702619,30115,"3ge"
"山形県",1990,0.801764279801324,0.222824652736127,31.3509416390728,34.1617601407285,0.995860927152318,0.0174535054351484,0.320299515386903,38656,"3ge"
"福島県",1990,0.699336829117828,0.15279568825844,31.4222316471314,34.1271591610117,0.993618908081431,0.0242398381635141,0.485892307843503,51872,"3ge"
"茨城県",1990,0.524660105808066,0.179772714293872,31.3978610842483,34.2290801524546,0.991106813053454,0.023773700518653,0.604518347431508,52737,"3ge"
"栃木県",1990,0.514462968163599,0.19369881030669,31.6124486200822,34.373177768133,0.992825959304552,0.0226476010261112,0.574556639385694,39169,"3ge"
"群馬県",1990,0.441685477802859,0.275512437655373,31.9564208678204,34.7141334336594,0.991879859543516,0.0246013829219505,0.63958749986034,31896,"3ge"
"埼玉県",1990,0.360584810370895,0.145652789783747,32.0173706050761,34.9777720590601,0.990188824910734,0.0267421086489834,0.787490736921875,62174,"3ge"
"千葉県",1990,0.458041652846394,0.186963950304374,31.7465216556395,34.7241066284936,0.989839917602081,0.026568947617132,0.77070264104934,57283,"3ge"
"東京都",1990,0.346552518427518,0.250915655375296,32.9158092751843,36.3101197788698,0.984413390663391,0.0309574029417035,0.882264496306465,52096,"3ge"
"神奈川県",1990,0.299590229153405,0.128101715631716,32.4463717377467,35.6429821769574,0.988900381922342,0.0296826208979911,0.85642224922626,50272,"3ge"
"新潟県",1990,0.713618317202672,0.400573578159336,31.5761914632396,34.3233732480827,0.995200663297033,0.0201905719757704,0.427348567283279,62717,"3ge"
"富山県",1990,0.671197212756997,0.421816918009006,30.8190589226234,33.9794019679161,0.995214211876412,0.0199206473591738,0.430388248548401,26119,"3ge"
"石川県",1990,0.704956448689039,0.496571198063735,30.7730468231861,34.0968740328072,0.994296325772649,0.0225174168978977,0.552868908582272,22617,"3ge"
"福井県",1990,0.732918389149519,0.408975879094625,30.9788192670352,34.1540712527289,0.995215755492591,0.0188698078637878,0.435718183944489,21529,"3ge"
"山梨県",1990,0.48955459203784,0.361824781154366,32.2558796478781,35.3316909735909,0.993693338588885,0.0241968203152193,0.602221935150497,15222,"3ge"
"長野県",1990,0.538485747684561,0.435805093938474,32.2290711266972,35.2882609477565,0.99518928153943,0.0172822476965931,0.526793718426021,44484,"3ge"
"岐阜県",1990,0.449481689375764,0.32297318418291,31.1205694626771,34.4055045040967,0.994862161061066,0.0202431505915088,0.51954657126848,44182,"3ge"
"静岡県",1990,0.433725960133279,0.189048292913027,31.5053925293739,34.5459607178348,0.993467586368153,0.0236083025104586,0.590822507749462,68428,"3ge"
"愛知県",1990,0.396617190196755,0.314661271310506,31.1388217696468,34.4529973535842,0.992474974111149,0.024545964894356,0.717168121157306,86910,"3ge"
"三重県",1990,0.447877553618023,0.334353782216825,30.7909692611214,34.0193470374849,0.991058359320308,0.0259518104438546,0.605333399545618,31426,"3ge"
"滋賀県",1990,0.50333876853793,0.248424529043709,31.3568988275487,34.6636384812485,0.993400108704092,0.0215606434817435,0.574525435357925,25758,"3ge"
"京都府",1990,0.440882580855663,0.312864249272298,32.1920959256087,35.4585423549084,0.984583384314205,0.0284888852609841,0.7718267722281,24519,"3ge"
"大阪府",1990,0.302021356239411,0.20598104193636,31.8726309153237,35.077150399937,0.981165530556759,0.0423397172695839,0.861586818143495,50758,"3ge"
"兵庫県",1990,0.392145465114167,0.199859590807496,31.7663984305462,34.9939510635592,0.986993878403662,0.0333265300615297,0.768961426288125,55051,"3ge"
"奈良県",1990,0.323599585062241,0.249843242318874,31.6732365145228,34.8651452282158,0.985736514522822,0.0286017366578557,0.683372994674049,19280,"3ge"
"和歌山県",1990,0.411925201304319,0.329919359585614,31.1744859253344,34.4821987089905,0.986690623544287,0.0342301006395624,0.670772748845839,15027,"3ge"
"鳥取県",1990,0.683242134062927,0.422078698720249,31.5047879616963,34.5102599179207,0.991586867305062,0.0248128575716508,0.464360738862731,14620,"3ge"
"島根県",1990,0.681847375488994,0.343522125661772,31.6292403806855,34.5494832720266,0.992818356980207,0.0194164588042716,0.479709358417752,17127,"3ge"
"岡山県",1990,0.488511997824757,0.271365822713658,31.2466521650466,34.2612330908844,0.98830806879206,0.0293146576342418,0.643898007244211,29422,"3ge"
"広島県",1990,0.506105444620026,0.28495598135681,31.640856198822,34.8535770722597,0.989117942824307,0.0255083760080701,0.776724131135652,27844,"3ge"
"山口県",1990,0.445201421800948,0.291029886228562,31.8006516587678,34.9949644549763,0.989691943127962,0.0283417694401239,0.731255963833748,16880,"3ge"
"徳島県",1990,0.575518065887354,0.31992406956455,31.2371811902232,34.2273512221041,0.983129649309246,0.0387530215727076,0.576152861990321,15056,"3ge"
"香川県",1990,0.568666367885268,0.308548782789206,31.1945707151546,34.2924002817082,0.988603623791536,0.0309404271404989,0.638534376286538,15619,"3ge"
"愛媛県",1990,0.465595508302473,0.324004904637768,31.657746983634,34.7195078246327,0.985605065105722,0.0365472427585507,0.740510760052354,16742,"3ge"
"高知県",1990,0.593530409498425,0.548166713829486,31.7564817058396,34.8531621032227,0.979646232129876,0.0474275669174217,0.74602361730329,8254,"3ge"
"福岡県",1990,0.444353925328353,0.267966839625455,32.046297216206,34.8955630178632,0.983746299203211,0.0447830982856963,0.762456541586359,50327,"3ge"
"佐賀県",1990,0.60485385467328,0.29968152866242,31.6003274425772,34.357586555593,0.990032262724515,0.0275771398885339,0.491120666618079,20767,"3ge"
"長崎県",1990,0.573212766909889,0.269400682004265,31.9867943954519,34.7541519315994,0.98885357446618,0.034968082301626,0.693028278328947,22339,"3ge"
"熊本県",1990,0.633179523706296,0.36192684792983,31.3914713077947,34.1182372797374,0.986900374717414,0.0317674912672698,0.609456236584784,32291,"3ge"
"大分県",1990,0.519437200557948,0.229827857614381,31.7549881739341,34.7478925344169,0.9867790648311,0.033428818954615,0.686668786592095,16489,"3ge"
"宮崎県",1990,0.643036072144289,0.354641615146832,31.750751503006,34.6603206412826,0.986138944555778,0.033734989583818,0.775234666323775,11976,"3ge"
"鹿児島県",1990,0.517642131713957,0.249215257300485,32.3303319024186,35.5179562349492,0.981572610197885,0.0338207935947251,0.880506329113924,9551,"3ge"
"沖縄県",1990,0.453414167198468,0.196810897858972,32.2685598808764,35.2131461391193,0.95352052754733,0.0774697450241443,0.858175501512944,9402,"3ge"
"北海道",1995,0.503928606072364,0.203448264905039,32.4012675008892,35.4109354285899,0.988553690949656,0.0438715225195361,0.857619687243094,30927,"3ge"
"青森県",1995,0.52599363421203,0.388768898488121,31.6921162164368,34.5701868930058,0.981473924753122,0.0504867741107619,0.590396831944559,24506,"3ge"
"岩手県",1995,0.621219117986608,0.275848935334516,32.0775417532518,34.8748172092665,0.987955052720696,0.0323899269307687,0.540898113471702,25986,"3ge"
"宮城県",1995,0.574946128429823,0.1640667221711,32.0232725183163,34.7947134032467,0.987300675190346,0.0389443750866972,0.636940765325641,34805,"3ge"
"秋田県",1995,0.64520611394164,0.303618313732192,32.0258958271927,34.8342245989305,0.990989094277654,0.0336634700710067,0.470533478135597,23749,"3ge"
"山形県",1995,0.751273855112827,0.246520386441788,32.1379877836503,34.922429344558,0.993195556540178,0.0266114698738077,0.375457011440028,31597,"3ge"
"福島県",1995,0.628763271440345,0.172533166569884,32.0770834343336,34.8255441896543,0.990061569787172,0.0343891241997212,0.54607180673966,41254,"3ge"
"茨城県",1995,0.463601707489671,0.19061576952836,31.7979774921816,34.57687127628,0.985664391535599,0.0377280515373145,0.647850639989168,43807,"3ge"
"栃木県",1995,0.466683851011728,0.210862998282296,32.0911844309834,34.9005026420931,0.988851656141255,0.0366738367443651,0.627756730757811,31036,"3ge"
"群馬県",1995,0.409496482056523,0.287874723358594,32.3136669156087,35.1765653865807,0.989465822884321,0.0369174687887163,0.695867026055705,25441,"3ge"
"埼玉県",1995,0.323711021920346,0.148932138233832,32.3128859215807,35.3004978388391,0.984350879901204,0.0439784671462329,0.82228654515031,51824,"3ge"
"千葉県",1995,0.411238221974201,0.189758714608578,32.1015217531283,35.1413792363332,0.983730763452169,0.0426003006146376,0.801988934565056,46591,"3ge"
"東京都",1995,0.348488351185431,0.272599260282519,33.2008425162467,36.6290873596877,0.976702370861267,0.0485763472600175,0.901992208209104,38931,"3ge"
"神奈川県",1995,0.293726140245128,0.13420255217447,32.7773256982118,35.9800582680329,0.984202330721318,0.0456208936036589,0.88171996279846,39816,"3ge"
"新潟県",1995,0.658884540494689,0.429228677982643,32.0801989551002,34.8281698829789,0.992770526884001,0.027215651639659,0.475855140891054,51871,"3ge"
"富山県",1995,0.620734542073454,0.44301068135076,31.3826127382613,34.3649465364947,0.993537889353789,0.0279188017779295,0.494464427523707,21510,"3ge"
"石川県",1995,0.664977661545167,0.515053732040649,31.4840361774,34.6127819548872,0.992372234935164,0.0326449871059579,0.610710759081455,18354,"3ge"
"福井県",1995,0.673837689133425,0.446790108896489,31.6762035763411,34.6660247592847,0.992957359009629,0.0249411947668202,0.478600330540833,18175,"3ge"
"山梨県",1995,0.457299618320611,0.366426690725636,32.7172391857506,35.7961195928753,0.989185750636132,0.0343397558108213,0.665904311251314,12576,"3ge"
"長野県",1995,0.481828193832599,0.443905504088029,32.8082323788546,35.8403083700441,0.991602422907489,0.0245471519250847,0.594729210709819,36320,"3ge"
"岐阜県",1995,0.407216216216216,0.334153638293766,31.7410810810811,34.852027027027,0.991378378378378,0.0319695610911339,0.570477068448951,37000,"3ge"
"静岡県",1995,0.404176160637995,0.199311223798031,32.1612788379379,35.1472514953005,0.990654371973797,0.0349769519429328,0.633947001754567,56176,"3ge"
"愛知県",1995,0.376273785460375,0.321826317377692,31.7352059664041,34.8917543737367,0.989349689830627,0.0372382430949416,0.757597901817891,71735,"3ge"
"三重県",1995,0.423853646947018,0.350156368938984,31.5153243050606,34.6075077215491,0.990021382751247,0.0335497813454131,0.665308688874625,25254,"3ge"
"滋賀県",1995,0.446063323059681,0.259574826048814,31.9568039600261,35.1306621836182,0.992107966750724,0.0314586968737985,0.630439611132943,21414,"3ge"
"京都府",1995,0.421699708006762,0.340660433658245,32.5637518569745,35.7288048767993,0.980277649710568,0.0443074482135359,0.800617383260266,19521,"3ge"
"大阪府",1995,0.285369933097206,0.220123806944024,32.1285173160173,35.2878295946478,0.97387839433294,0.0618645925074318,0.881803218055897,40656,"3ge"
"兵庫県",1995,0.369140534798873,0.220231563034671,32.2201773426315,35.3816330300651,0.984413245277791,0.051199281986165,0.802835997207854,43306,"3ge"
"奈良県",1995,0.305690611518181,0.267820279295689,32.2800794357324,35.478052454975,0.982332397452578,0.0416394967043376,0.747112887795545,14603,"3ge"
"和歌山県",1995,0.38555713271824,0.369152580901814,31.777767920511,34.9786195883605,0.984918381831086,0.044807170026243,0.732973149967256,11272,"3ge"
"鳥取県",1995,0.650603433622302,0.473581589498545,32.2320244773075,35.1387047424783,0.986486486486487,0.0300687157719764,0.516041039003339,11766,"3ge"
"島根県",1995,0.663203022816451,0.382884434341347,32.14641767185,35.1314489173085,0.991643656445284,0.0240422017115032,0.527062999112689,13762,"3ge"
"岡山県",1995,0.469622041681385,0.29995996263179,31.8637848816673,34.8823737195337,0.985870717061109,0.0373256077523015,0.701765103462618,22648,"3ge"
"広島県",1995,0.488137040903483,0.300338189386056,32.1238492929676,35.3543703141312,0.985716997247793,0.0373235606365676,0.817027453994279,21074,"3ge"
"山口県",1995,0.441026512576479,0.307900491741878,32.3165363698165,35.6148878314072,0.985723997280761,0.0361099405232139,0.789304248394758,11768,"3ge"
"徳島県",1995,0.543201915991157,0.346147079521464,31.8968312453943,34.8785924834193,0.980932203389831,0.0450778225673686,0.649725975019118,10856,"3ge"
"香川県",1995,0.534064969271291,0.336637862482108,31.7739244951712,34.8643546971027,0.98612818261633,0.0389291968065936,0.708137854081607,11390,"3ge"
"愛媛県",1995,0.445989839260431,0.346862777244303,32.1182643457983,35.1731489964188,0.98350961938869,0.0442507373177457,0.790941184535234,12007,"3ge"
"高知県",1995,0.603297442799462,0.591603934789637,32.1295423956931,35.2797779273217,0.976278600269179,0.053591951032829,0.791820544385173,5944,"3ge"
"福岡県",1995,0.446181630546956,0.29250706387135,32.4585913312693,35.4200206398349,0.977270381836945,0.0547003733218903,0.799655458109364,38760,"3ge"
"佐賀県",1995,0.578729778310366,0.322831826725141,32.2723187537448,35.0784901138406,0.989874176153385,0.0352170798046206,0.546436168780462,16690,"3ge"
"長崎県",1995,0.557824703500145,0.301783164674372,32.5626265548163,35.3760485970495,0.985420885160544,0.0421978735449407,0.728167357801572,17285,"3ge"
"熊本県",1995,0.610275889644142,0.400311512536589,32.0353858456617,34.7994802079168,0.98452618952419,0.0416084102673569,0.661103756301734,25010,"3ge"
"大分県",1995,0.516713786795277,0.259630939258156,32.5047397305837,35.4982537834692,0.98644603359388,0.0386687559199503,0.746291943167398,12026,"3ge"
"宮崎県",1995,0.606404113591212,0.378370562150549,32.3260488488956,35.2914572864322,0.981418721514549,0.0424350513260954,0.820354839374395,8557,"3ge"
"鹿児島県",1995,0.500540707554457,0.285494815004481,33.0582419280086,36.3009423760235,0.977599258458211,0.0412763965061492,0.908194928576311,6473,"3ge"
"沖縄県",1995,0.409997341132677,0.21775845410628,32.2751927678809,35.2145705929274,0.934193033767615,0.102620937348316,0.878596183240765,7522,"3ge"
"北海道",2000,0.491066013529275,0.212567927728358,32.4492652204339,35.4021460228598,0.972708187543737,0.0477574872475133,0.890876370719745,21435,"3ge"
